#stripid,cmsswid,FED,TT,VFE
328616,838871106,613,14,5
328648,838869063,613,15,1
328656,838869575,613,15,2
328664,838870087,613,15,3
328672,838870599,613,15,4
328680,838871111,613,15,5
328712,838869068,613,16,1
328720,838869580,613,16,2
328728,838870092,613,16,3
328736,838870604,613,16,4
328744,838871116,613,16,5
328776,838871613,613,17,1
328784,838872125,613,17,2
328792,838872637,613,17,3
328800,838873149,613,17,4
328808,838873661,613,17,5
328840,838871618,613,18,1
328848,838872130,613,18,2
328856,838872642,613,18,3
328864,838873154,613,18,4
328872,838873666,613,18,5
328904,838871623,613,19,1
328912,838872135,613,19,2
328920,838872647,613,19,3
328928,838873159,613,19,4
328936,838873671,613,19,5
328968,838871628,613,20,1
328976,838872140,613,20,2
328984,838872652,613,20,3
328992,838873164,613,20,4
329000,838873676,613,20,5
329032,838876221,613,21,1
329040,838875709,613,21,2
329048,838875197,613,21,3
329056,838874685,613,21,4
329064,838874173,613,21,5
329096,838876226,613,22,1
329104,838875714,613,22,2
329112,838875202,613,22,3
329120,838874690,613,22,4
329128,838874178,613,22,5
329160,838876231,613,23,1
329168,838875719,613,23,2
329176,838875207,613,23,3
329184,838874695,613,23,4
329192,838874183,613,23,5
329224,838876236,613,24,1
329232,838875724,613,24,2
329240,838875212,613,24,3
329248,838874700,613,24,4
329256,838874188,613,24,5
329288,838878781,613,25,1
329296,838878269,613,25,2
329304,838877757,613,25,3
329312,838877245,613,25,4
329320,838876733,613,25,5
329352,838878786,613,26,1
329360,838878274,613,26,2
329368,838877762,613,26,3
329376,838877250,613,26,4
329384,838876738,613,26,5
329416,838878791,613,27,1
329424,838878279,613,27,2
329432,838877767,613,27,3
329440,838877255,613,27,4
329448,838876743,613,27,5
329480,838878796,613,28,1
329488,838878284,613,28,2
329496,838877772,613,28,3
329504,838877260,613,28,4
329512,838876748,613,28,5
329544,838879293,613,29,1
329552,838879805,613,29,2
329560,838880317,613,29,3
329568,838880829,613,29,4
329576,838881341,613,29,5
329608,838879298,613,30,1
329616,838879810,613,30,2
329624,838880322,613,30,3
329632,838880834,613,30,4
329640,838881346,613,30,5
329672,838879303,613,31,1
329680,838879815,613,31,2
329688,838880327,613,31,3
329696,838880840,613,31,4
329704,838881351,613,31,5
329736,838879308,613,32,1
329744,838879820,613,32,2
329752,838880332,613,32,3
329760,838880844,613,32,4
329768,838881356,613,32,5
329800,838881853,613,33,1
329808,838882365,613,33,2
329816,838882877,613,33,3
329824,838883389,613,33,4
329832,838883901,613,33,5
329864,838881858,613,34,1
329872,838882370,613,34,2
329880,838882882,613,34,3
329888,838883394,613,34,4
329896,838883906,613,34,5
329928,838881863,613,35,1
329936,838882375,613,35,2
329944,838882887,613,35,3
329952,838883399,613,35,4
329960,838883911,613,35,5
329992,838881868,613,36,1
330000,838882380,613,36,2
330008,838882892,613,36,3
330016,838883404,613,36,4
330024,838883916,613,36,5
330056,838886461,613,37,1
330064,838885949,613,37,2
330072,838885437,613,37,3
330080,838884925,613,37,4
330088,838884413,613,37,5
330120,838886466,613,38,1
330128,838885954,613,38,2
330136,838885442,613,38,3
330144,838884930,613,38,4
330152,838884418,613,38,5
330184,838886471,613,39,1
330192,838885959,613,39,2
330200,838885447,613,39,3
330208,838884935,613,39,4
330216,838884423,613,39,5
330248,838886476,613,40,1
330256,838885964,613,40,2
330264,838885452,613,40,3
330272,838884940,613,40,4
330280,838884428,613,40,5
330312,838889021,613,41,1
330320,838888509,613,41,2
330328,838887997,613,41,3
330336,838887485,613,41,4
330344,838886973,613,41,5
330376,838889026,613,42,1
330384,838888514,613,42,2
330392,838888002,613,42,3
330400,838887490,613,42,4
330408,838886978,613,42,5
330440,838889031,613,43,1
330448,838888519,613,43,2
330456,838888007,613,43,3
330464,838887495,613,43,4
330472,838886983,613,43,5
330504,838889036,613,44,1
330512,838888524,613,44,2
330520,838888012,613,44,3
330528,838887500,613,44,4
330536,838886988,613,44,5
330568,838889533,613,45,1
330576,838890045,613,45,2
330584,838890557,613,45,3
330592,838891069,613,45,4
330600,838891581,613,45,5
330632,838889538,613,46,1
330640,838890050,613,46,2
330648,838890562,613,46,3
330656,838891074,613,46,4
330664,838891586,613,46,5
330696,838889543,613,47,1
330704,838890055,613,47,2
330712,838890567,613,47,3
330720,838891079,613,47,4
330728,838891591,613,47,5
330760,838889548,613,48,1
330768,838890060,613,48,2
330776,838890572,613,48,3
330784,838891084,613,48,4
330792,838891596,613,48,5
330824,838892093,613,49,1
330832,838892605,613,49,2
330840,838893117,613,49,3
330848,838893629,613,49,4
330856,838894141,613,49,5
330888,838892098,613,50,1
330896,838892610,613,50,2
330904,838893122,613,50,3
330912,838893634,613,50,4
330920,838894146,613,50,5
330952,838892103,613,51,1
330960,838892615,613,51,2
330968,838893127,613,51,3
330976,838893639,613,51,4
330984,838894151,613,51,5
331016,838892108,613,52,1
331024,838892620,613,52,2
331032,838893132,613,52,3
331040,838893644,613,52,4
331048,838894156,613,52,5
331080,838896701,613,53,1
331088,838896189,613,53,2
331096,838895677,613,53,3
331104,838895165,613,53,4
331112,838894653,613,53,5
331144,838896706,613,54,1
331152,838896194,613,54,2
331160,838895682,613,54,3
331168,838895170,613,54,4
331176,838894658,613,54,5
331208,838896711,613,55,1
331216,838896199,613,55,2
331224,838895687,613,55,3
331232,838895175,613,55,4
331240,838894663,613,55,5
331272,838896716,613,56,1
331280,838896204,613,56,2
331288,838895692,613,56,3
331296,838895180,613,56,4
331304,838894668,613,56,5
331336,838899261,613,57,1
331344,838898749,613,57,2
331352,838898237,613,57,3
331360,838897725,613,57,4
331368,838897213,613,57,5
331400,838899266,613,58,1
331408,838898754,613,58,2
331416,838898242,613,58,3
331424,838897730,613,58,4
331432,838897218,613,58,5
331464,838899271,613,59,1
331472,838898759,613,59,2
331480,838898247,613,59,3
331488,838897735,613,59,4
331496,838897223,613,59,5
331528,838899276,613,60,1
331536,838898764,613,60,2
331544,838898252,613,60,3
331552,838897740,613,60,4
331560,838897228,613,60,5
331592,838899773,613,61,1
331600,838900285,613,61,2
331608,838900797,613,61,3
331616,838901309,613,61,4
331624,838901821,613,61,5
331656,838899778,613,62,1
331664,838900290,613,62,2
331672,838900802,613,62,3
331680,838901314,613,62,4
331688,838901826,613,62,5
331720,838899783,613,63,1
331728,838900295,613,63,2
331736,838900807,613,63,3
331744,838901319,613,63,4
331752,838901831,613,63,5
331784,838899788,613,64,1
331792,838900300,613,64,2
331800,838900812,613,64,3
331808,838901324,613,64,4
331816,838901836,613,64,5
331848,838902333,613,65,1
331856,838902845,613,65,2
331864,838903357,613,65,3
331872,838903869,613,65,4
331880,838904381,613,65,5
331912,838902338,613,66,1
331920,838902850,613,66,2
331928,838903362,613,66,3
331936,838903874,613,66,4
331944,838904386,613,66,5
331976,838902343,613,67,1
331984,838902855,613,67,2
331992,838903367,613,67,3
332000,838903879,613,67,4
332008,838904391,613,67,5
332040,838902348,613,68,1
332048,838902860,613,68,2
332056,838903372,613,68,3
332064,838903884,613,68,4
332072,838904396,613,68,5
335944,838863441,614,1,1
335952,838862929,614,1,2
335960,838862417,614,1,3
335968,838861905,614,1,4
335976,838861393,614,1,5
336008,838863446,614,2,1
336016,838862934,614,2,2
336024,838862422,614,2,3
336032,838861910,614,2,4
336040,838861398,614,2,5
336072,838863451,614,3,1
336080,838862939,614,3,2
336088,838862427,614,3,3
336096,838861915,614,3,4
336104,838861403,614,3,5
336136,838863456,614,4,1
336144,838862944,614,4,2
336152,838862432,614,4,3
336160,838861920,614,4,4
336168,838861408,614,4,5
336200,838866001,614,5,1
336208,838865489,614,5,2
336216,838864977,614,5,3
336224,838864465,614,5,4
336232,838863953,614,5,5
336264,838866006,614,6,1
336272,838865494,614,6,2
336280,838864982,614,6,3
336288,838864470,614,6,4
336296,838863958,614,6,5
336328,838866011,614,7,1
336336,838865499,614,7,2
336344,838864987,614,7,3
336352,838864475,614,7,4
336360,838863963,614,7,5
336392,838866016,614,8,1
336400,838865504,614,8,2
336408,838864992,614,8,3
336416,838864480,614,8,4
336424,838863968,614,8,5
336456,838868561,614,9,1
336464,838868049,614,9,2
336472,838867537,614,9,3
336480,838867025,614,9,4
336488,838866513,614,9,5
336520,838868566,614,10,1
336528,838868054,614,10,2
336536,838867542,614,10,3
336544,838867030,614,10,4
336552,838866518,614,10,5
336584,838868571,614,11,1
336592,838868059,614,11,2
336600,838867547,614,11,3
336608,838867035,614,11,4
336616,838866523,614,11,5
336648,838868576,614,12,1
336656,838868064,614,12,2
336664,838867552,614,12,3
336672,838867040,614,12,4
336680,838866528,614,12,5
336712,838869073,614,13,1
336720,838869585,614,13,2
336728,838870097,614,13,3
336736,838870609,614,13,4
336744,838871121,614,13,5
336776,838869078,614,14,1
336784,838869590,614,14,2
336792,838870102,614,14,3
336800,838870614,614,14,4
336808,838871126,614,14,5
336840,838869083,614,15,1
336848,838869595,614,15,2
336856,838870107,614,15,3
336864,838870619,614,15,4
336872,838871131,614,15,5
336904,838869088,614,16,1
336912,838869600,614,16,2
336920,838870112,614,16,3
336928,838870624,614,16,4
336936,838871136,614,16,5
336968,838871633,614,17,1
336976,838872145,614,17,2
336984,838872657,614,17,3
336992,838873169,614,17,4
337000,838873681,614,17,5
337032,838871638,614,18,1
337040,838872150,614,18,2
337048,838872662,614,18,3
337056,838873174,614,18,4
337064,838873686,614,18,5
337096,838871643,614,19,1
337104,838872155,614,19,2
337112,838872667,614,19,3
337120,838873179,614,19,4
337128,838873691,614,19,5
337160,838871648,614,20,1
337168,838872160,614,20,2
337176,838872672,614,20,3
337184,838873184,614,20,4
337192,838873696,614,20,5
337224,838876241,614,21,1
337232,838875729,614,21,2
337240,838875217,614,21,3
337248,838874705,614,21,4
337256,838874193,614,21,5
337288,838876246,614,22,1
337296,838875734,614,22,2
337304,838875223,614,22,3
337312,838874710,614,22,4
337320,838874198,614,22,5
337352,838876251,614,23,1
337360,838875739,614,23,2
337368,838875227,614,23,3
337376,838874715,614,23,4
337384,838874203,614,23,5
337416,838876256,614,24,1
337424,838875744,614,24,2
337432,838875232,614,24,3
337440,838874720,614,24,4
337448,838874208,614,24,5
337480,838878801,614,25,1
337488,838878289,614,25,2
337496,838877777,614,25,3
337504,838877265,614,25,4
337512,838876753,614,25,5
337544,838878806,614,26,1
337552,838878294,614,26,2
337560,838877782,614,26,3
337568,838877270,614,26,4
337576,838876758,614,26,5
337608,838878811,614,27,1
337616,838878299,614,27,2
337624,838877787,614,27,3
337632,838877275,614,27,4
337640,838876763,614,27,5
337672,838878816,614,28,1
337680,838878304,614,28,2
337688,838877792,614,28,3
337696,838877280,614,28,4
337704,838876768,614,28,5
337736,838879313,614,29,1
337744,838879825,614,29,2
337752,838880337,614,29,3
337760,838880849,614,29,4
337768,838881361,614,29,5
337800,838879318,614,30,1
337808,838879830,614,30,2
337816,838880342,614,30,3
337824,838880854,614,30,4
337832,838881366,614,30,5
337864,838879323,614,31,1
337872,838879835,614,31,2
337880,838880347,614,31,3
337888,838880859,614,31,4
337896,838881371,614,31,5
337928,838879328,614,32,1
337936,838879840,614,32,2
337944,838880352,614,32,3
337952,838880864,614,32,4
337960,838881376,614,32,5
337992,838881873,614,33,1
338000,838882385,614,33,2
338008,838882897,614,33,3
338016,838883409,614,33,4
338024,838883921,614,33,5
338056,838881878,614,34,1
338064,838882390,614,34,2
338072,838882902,614,34,3
338080,838883414,614,34,4
338088,838883926,614,34,5
338120,838881883,614,35,1
338128,838882395,614,35,2
338136,838882907,614,35,3
338144,838883419,614,35,4
338152,838883931,614,35,5
338184,838881888,614,36,1
338192,838882400,614,36,2
338200,838882912,614,36,3
338208,838883424,614,36,4
338216,838883936,614,36,5
338248,838886481,614,37,1
338256,838885969,614,37,2
338264,838885457,614,37,3
338272,838884945,614,37,4
338280,838884433,614,37,5
338312,838886486,614,38,1
338320,838885974,614,38,2
338328,838885462,614,38,3
338336,838884950,614,38,4
338344,838884438,614,38,5
338376,838886491,614,39,1
338384,838885979,614,39,2
338392,838885467,614,39,3
338400,838884955,614,39,4
338408,838884443,614,39,5
338440,838886496,614,40,1
338448,838885984,614,40,2
338456,838885472,614,40,3
338464,838884960,614,40,4
338472,838884448,614,40,5
338504,838889041,614,41,1
338512,838888529,614,41,2
338520,838888017,614,41,3
338528,838887505,614,41,4
338536,838886993,614,41,5
338568,838889046,614,42,1
338576,838888534,614,42,2
338584,838888022,614,42,3
338592,838887510,614,42,4
338600,838886998,614,42,5
338632,838889051,614,43,1
338640,838888539,614,43,2
338648,838888027,614,43,3
338656,838887515,614,43,4
338664,838887003,614,43,5
338696,838889056,614,44,1
338704,838888544,614,44,2
338712,838888032,614,44,3
338720,838887520,614,44,4
338728,838887008,614,44,5
338760,838889553,614,45,1
338768,838890065,614,45,2
338776,838890577,614,45,3
338784,838891089,614,45,4
338792,838891601,614,45,5
338824,838889558,614,46,1
338832,838890070,614,46,2
338840,838890582,614,46,3
338848,838891094,614,46,4
338856,838891606,614,46,5
338888,838889563,614,47,1
338896,838890075,614,47,2
338904,838890587,614,47,3
338912,838891099,614,47,4
338920,838891611,614,47,5
338952,838889568,614,48,1
338960,838890080,614,48,2
338968,838890592,614,48,3
338976,838891104,614,48,4
338984,838891616,614,48,5
339016,838892113,614,49,1
339024,838892625,614,49,2
339032,838893137,614,49,3
339040,838893649,614,49,4
339048,838894161,614,49,5
339080,838892118,614,50,1
339088,838892630,614,50,2
339096,838893142,614,50,3
339104,838893654,614,50,4
339112,838894166,614,50,5
339144,838892123,614,51,1
339152,838892635,614,51,2
339160,838893147,614,51,3
339168,838893659,614,51,4
339176,838894171,614,51,5
339208,838892128,614,52,1
339216,838892640,614,52,2
339224,838893152,614,52,3
339232,838893664,614,52,4
339240,838894176,614,52,5
339272,838896721,614,53,1
339280,838896209,614,53,2
339288,838895697,614,53,3
339296,838895185,614,53,4
339304,838894673,614,53,5
339336,838896726,614,54,1
339344,838896214,614,54,2
339352,838895702,614,54,3
339360,838895190,614,54,4
339368,838894678,614,54,5
339400,838896731,614,55,1
339408,838896219,614,55,2
339416,838895707,614,55,3
339424,838895195,614,55,4
339432,838894683,614,55,5
339464,838896736,614,56,1
339472,838896224,614,56,2
339480,838895712,614,56,3
339488,838895200,614,56,4
339496,838894688,614,56,5
339528,838899281,614,57,1
339536,838898769,614,57,2
339544,838898257,614,57,3
339552,838897745,614,57,4
339560,838897233,614,57,5
339592,838899286,614,58,1
339600,838898774,614,58,2
339608,838898262,614,58,3
339616,838897750,614,58,4
339624,838897238,614,58,5
339656,838899291,614,59,1
339664,838898779,614,59,2
339672,838898267,614,59,3
339680,838897755,614,59,4
339688,838897243,614,59,5
339720,838899296,614,60,1
339728,838898784,614,60,2
339736,838898272,614,60,3
339744,838897760,614,60,4
339752,838897248,614,60,5
339784,838899793,614,61,1
339792,838900305,614,61,2
339800,838900817,614,61,3
339808,838901329,614,61,4
339816,838901841,614,61,5
339848,838899798,614,62,1
339856,838900310,614,62,2
339864,838900822,614,62,3
339872,838901334,614,62,4
339880,838901846,614,62,5
339912,838899803,614,63,1
339920,838900315,614,63,2
339928,838900827,614,63,3
339936,838901339,614,63,4
339944,838901851,614,63,5
339976,838899808,614,64,1
339984,838900320,614,64,2
339992,838900832,614,64,3
340000,838901344,614,64,4
340008,838901856,614,64,5
340040,838902353,614,65,1
340048,838902865,614,65,2
340056,838903377,614,65,3
340064,838903889,614,65,4
340072,838904401,614,65,5
340104,838902358,614,66,1
340112,838902870,614,66,2
340120,838903382,614,66,3
340128,838903894,614,66,4
340136,838904406,614,66,5
340168,838902363,614,67,1
340176,838902875,614,67,2
340184,838903387,614,67,3
340192,838903899,614,67,4
340200,838904411,614,67,5
340232,838902368,614,68,1
340240,838902880,614,68,2
340248,838903392,614,68,3
340256,838903904,614,68,4
340264,838904416,614,68,5
344136,838863461,615,1,1
344144,838862949,615,1,2
344152,838862437,615,1,3
344160,838861925,615,1,4
344168,838861413,615,1,5
344200,838863466,615,2,1
344208,838862954,615,2,2
344216,838862442,615,2,3
344224,838861930,615,2,4
344232,838861418,615,2,5
344264,838863471,615,3,1
344272,838862959,615,3,2
344280,838862447,615,3,3
344288,838861935,615,3,4
344296,838861423,615,3,5
344328,838863476,615,4,1
344336,838862964,615,4,2
344344,838862452,615,4,3
344352,838861940,615,4,4
344360,838861428,615,4,5
344392,838866021,615,5,1
344400,838865509,615,5,2
344408,838864997,615,5,3
344416,838864485,615,5,4
344424,838863973,615,5,5
344456,838866026,615,6,1
344464,838865514,615,6,2
344472,838865002,615,6,3
344480,838864490,615,6,4
344488,838863978,615,6,5
344520,838866031,615,7,1
344528,838865519,615,7,2
344536,838865007,615,7,3
344544,838864495,615,7,4
344552,838863983,615,7,5
344584,838866036,615,8,1
344592,838865524,615,8,2
344600,838865012,615,8,3
344608,838864500,615,8,4
344616,838863988,615,8,5
344648,838868581,615,9,1
344656,838868069,615,9,2
344664,838867557,615,9,3
344672,838867045,615,9,4
344680,838866533,615,9,5
344712,838868586,615,10,1
344720,838868074,615,10,2
344728,838867562,615,10,3
344736,838867050,615,10,4
344744,838866538,615,10,5
344776,838868591,615,11,1
344784,838868079,615,11,2
344792,838867567,615,11,3
344800,838867055,615,11,4
344808,838866543,615,11,5
344840,838868596,615,12,1
344848,838868084,615,12,2
344856,838867572,615,12,3
344864,838867060,615,12,4
344872,838866548,615,12,5
344904,838869093,615,13,1
344912,838869605,615,13,2
